ID,signup_ym,birth_year,annual_income,marital_status,children,Recency,amount_alcohol,amount_fruit,amount_meat,amount_fish,amount_snack,amount_general,Monetary,num_purchase_web,num_purchase_store,num_purchase_discount,Frequency,promotion_1,promotion_2,promotion_3,promotion_4,promotion_5,promotion_6,revenue
492,21.Jan,1981,62961600,미혼,1,3,418600,3900,65000,5200,3900,54600,551200,7,6,5,18,0,0,0,0,0,0,11
11133,21.Jan,1981,62961600,미혼,1,3,418600,3900,65000,5200,3900,54600,551200,7,6,5,18,0,0,0,0,0,1,11
5324,22.Apr,1989,75780900,배우자 있음,1,94,224900,55900,153400,59800,35100,19500,548600,5,6,5,16,0,0,0,0,0,0,11
10573,22.Feb,1961,81316300,이혼,0,27,162500,20800,127400,174200,27300,35100,547300,6,4,1,11,0,0,1,0,0,0,11
6653,20.Oct,1978,71705400,배우자 있음,2,72,380900,0,113100,5200,14300,29900,543400,7,5,4,16,0,0,0,0,0,1,11
10490,21.Mar,1977,66350700,배우자 있음,2,11,130000,83200,102700,84500,0,141700,542100,6,4,2,12,0,0,0,0,0,0,11
6237,22.Mar,1974,9287200,미혼,2,92,105300,5200,42900,6500,2600,378300,540800,23,1,0,24,0,0,0,0,0,0,11
10176,20.Nov,1976,74239100,미혼,1,44,206700,0,156000,0,0,178100,540800,4,8,7,19,0,1,0,1,0,1,11
2698,22.Feb,1984,61132500,미혼,1,52,330200,9100,140400,26000,0,33800,539500,6,5,3,14,0,0,0,0,0,0,11
1406,21.May,1983,69161300,미혼,2,49,364000,9100,105300,26000,0,35100,539500,6,5,8,19,0,0,0,0,0,0,11
9246,21.Jan,1993,52131300,배우자 있음,1,73,222300,3900,167700,33800,31200,80600,539500,6,6,4,16,0,0,0,0,0,0,11
2878,21.Dec,1955,87713600,배우자 있음,1,93,210600,40300,165100,10400,22100,89700,538200,4,7,2,13,0,0,0,0,0,0,11
983,21.Dec,1992,52076700,배우자 있음,1,82,143000,37700,119600,36400,13000,188500,538200,6,3,1,10,0,0,1,0,0,0,11
977,21.Oct,1965,61516000,배우자 있음,1,10,260000,24700,144300,65000,19500,24700,538200,5,8,6,19,0,0,0,0,0,0,11
5370,21.Apr,1981,42437200,배우자 있음,1,38,310700,3900,183300,0,9100,29900,536900,7,6,4,17,0,0,1,0,0,0,11
3281,22.Jan,1968,63900200,배우자 있음,2,69,267800,13000,87100,39000,35100,92300,534300,4,8,6,18,0,0,0,0,0,0,11
11171,22.Jan,1973,74050600,배우자 있음,3,60,379600,3900,100100,13000,3900,33800,534300,6,5,7,18,0,0,0,0,0,0,11
1600,22.Jan,1973,74050600,배우자 있음,3,60,379600,3900,100100,13000,3900,33800,534300,6,5,7,18,0,0,0,0,0,0,11
7755,22.Feb,1962,75067200,배우자 있음,1,91,455000,3900,50700,0,0,24700,534300,9,4,2,15,0,0,0,0,0,0,11
3037,21.Sep,1991,65195000,배우자 있음,0,32,175500,59800,119600,84500,79300,14300,533000,5,7,2,14,0,0,0,0,0,0,11
4698,21.Sep,1991,65195000,배우자 있음,0,32,175500,59800,119600,84500,79300,14300,533000,5,7,2,14,0,0,0,0,0,0,11
2727,22.Mar,1981,74230000,배우자 있음,0,19,235300,27300,89700,50700,3900,124800,531700,3,6,1,10,0,0,0,0,0,0,11
1497,21.Apr,1960,62345400,미혼,1,8,348400,14300,114400,19500,3900,28600,529100,6,5,2,13,0,0,0,0,0,0,11
5036,21.Feb,1992,55523000,미혼,1,38,327600,3900,54600,5200,3900,132600,527800,4,3,2,9,0,0,0,0,0,0,11
10634,22.Jul,1959,77235600,배우자 있음,0,56,117000,87100,214500,39000,55900,14300,527800,4,8,1,13,0,0,0,0,0,0,11
7352,22.Jan,1965,71847100,배우자 있음,1,28,209300,36400,176800,41600,3900,58500,526500,3,6,4,13,0,0,0,0,0,0,11
6872,21.Nov,1982,84957600,배우자 있음,1,43,369200,3900,109200,5200,9100,29900,526500,4,8,2,14,0,0,0,0,0,0,11
8210,21.Nov,1983,71149000,배우자 있음,1,64,413400,3900,22100,5200,9100,72800,526500,4,8,5,17,0,0,0,0,0,0,11
8268,21.Oct,1969,,배우자 있음,1,23,457600,0,35100,13000,0,19500,525200,6,7,3,16,0,0,0,0,0,0,11
2782,21.Oct,1969,70792800,배우자 있음,1,23,457600,0,35100,13000,0,19500,525200,6,7,3,16,0,0,0,0,0,0,11
4065,21.May,1984,64407200,배우자 있음,1,0,400400,0,94900,0,0,29900,525200,5,8,2,15,0,0,0,0,0,0,11
9478,20.Nov,1993,86453900,미혼,1,30,118300,83200,166400,84500,3900,65000,521300,4,6,2,12,0,0,0,0,0,0,11
2036,21.Sep,1981,75277800,배우자 있음,1,29,315900,14300,154700,13000,3900,19500,521300,4,8,3,15,0,0,0,0,0,0,11
7037,21.Nov,1982,48213100,배우자 있음,1,50,252200,71500,174200,19500,0,3900,521300,4,8,3,15,0,0,0,0,0,0,11
3972,21.Jun,1984,65260000,배우자 있음,2,70,345800,7800,66300,10400,7800,83200,521300,7,5,6,18,0,0,0,0,0,0,11
4480,22.Jun,1981,78561600,배우자 있음,1,61,474500,3900,19500,5200,3900,14300,521300,7,5,5,17,0,0,0,0,0,0,11
4865,21.Nov,1982,69377100,이혼,2,2,297700,9100,182000,13000,3900,14300,520000,5,8,7,20,0,0,0,0,0,1,11
7002,21.Dec,1963,81295500,미혼,1,13,211900,62400,117000,0,58500,67600,517400,3,8,1,12,0,0,0,0,0,0,11
182,21.Aug,1954,57361200,배우자 있음,1,62,369200,0,71500,0,7800,67600,516100,6,5,4,15,0,0,0,0,0,0,11
10377,21.Sep,1966,60699600,배우자 있음,1,37,221000,7800,126100,31200,15600,114400,516100,6,5,3,14,0,0,0,0,0,0,11
5896,22.Jun,1995,95413500,배우자 있음,0,94,353600,9100,104000,26000,9100,14300,516100,4,6,1,11,0,0,0,0,0,0,11
10855,22.Apr,1976,65018200,미혼,1,9,304200,18200,100100,24700,13000,54600,514800,4,8,2,14,0,0,0,0,0,0,11
1542,22.Mar,1983,73115900,미혼,3,26,451100,0,45500,5200,3900,9100,514800,4,8,6,18,0,0,0,0,0,0,11
5177,22.Mar,1982,76042200,배우자 있음,1,56,387400,9100,88400,5200,0,24700,514800,6,6,2,14,0,0,0,0,0,0,11
8527,22.Mar,1973,85455500,배우자 있음,2,37,310700,9100,154700,5200,19500,14300,513500,6,6,5,17,0,0,0,0,0,0,11
10127,22.Jul,1973,76299600,배우자 있음,1,21,391300,14300,79300,5200,9100,14300,513500,8,4,1,13,0,0,0,0,0,0,11
944,21.Apr,1970,73035300,배우자 있음,1,6,157300,133900,89700,10400,57200,62400,510900,4,7,1,12,0,0,0,0,0,0,11
115,21.Jun,1974,56492800,미혼,1,0,357500,14300,88400,32500,9100,9100,510900,5,8,3,16,0,0,0,0,0,0,11
4552,21.Sep,1999,66784900,배우자 있음,0,37,107900,2600,131300,83200,33800,152100,510900,3,3,1,7,0,0,0,0,0,0,11
9119,22.Mar,1958,79176500,배우자 있음,1,27,270400,22100,98800,46800,22100,49400,509600,3,7,2,12,0,0,0,0,0,0,11
4697,21.Sep,1957,46040800,이혼,0,62,322400,3900,105300,5200,3900,66300,507000,7,5,3,15,0,0,0,0,0,0,11
5441,21.Nov,1973,70344300,사별,1,97,347100,7800,70200,10400,3900,65000,504400,5,6,2,13,0,0,0,0,0,0,11
6141,21.Jul,1980,64342200,미혼,1,46,248300,11700,126100,0,7800,106600,500500,6,5,2,13,0,0,0,0,0,0,11
5995,21.Mar,1970,51417600,이혼,2,54,214500,3900,191100,5200,31200,53300,499200,6,5,7,18,0,0,0,0,0,1,11
3075,21.Dec,1980,77964900,배우자 있음,0,47,169000,39000,218400,26000,44200,0,496600,3,7,1,11,0,0,0,0,0,0,11
2961,21.May,1990,54705300,배우자 있음,1,86,227500,13000,143000,70200,7800,35100,496600,6,4,2,12,0,0,1,0,0,0,11
5763,22.Feb,1980,64810200,배우자 있음,1,63,159900,22100,222300,50700,0,39000,494000,6,5,5,16,0,0,0,0,0,0,11
347,20.Dec,1984,53014000,이혼,1,30,297700,35100,92300,16900,3900,44200,490100,7,5,4,16,0,0,0,0,0,0,11
10448,21.Jan,1964,61097400,미혼,1,55,223600,53300,111800,58500,7800,35100,490100,5,5,5,15,0,0,1,0,0,0,11
3083,21.Oct,1982,59588100,배우자 있음,2,88,279500,16900,113100,22100,22100,31200,484900,6,5,5,16,0,0,0,0,0,0,11
4246,22.Mar,1990,8528000,미혼,0,2,87100,14300,33800,5200,3900,340600,484900,1,1,0,2,0,0,0,0,0,0,11
4452,22.Aug,1965,65504400,미혼,1,3,379600,7800,48100,0,3900,44200,483600,6,6,4,16,1,0,0,1,0,1,11
8805,21.Feb,1968,63575200,미혼,1,1,367900,13000,49400,0,16900,35100,482300,7,4,4,15,0,0,0,0,0,0,11
7422,20.Nov,1995,60999900,미혼,1,90,110500,57200,70200,132600,101400,7800,479700,5,7,3,15,0,0,0,0,0,0,11
6818,20.Dec,1982,58485700,배우자 있음,1,26,127400,0,137800,63700,13000,137800,479700,5,5,5,15,0,0,0,0,0,0,11
4120,22.Mar,1983,64368200,미혼,1,61,114400,50700,101400,75400,16900,120900,479700,6,4,2,12,0,0,0,0,0,0,11
7807,20.Dec,1982,58485700,배우자 있음,1,26,127400,0,137800,63700,13000,137800,479700,5,5,5,15,0,0,0,0,0,0,11
7848,21.Sep,1982,63915800,미혼,1,17,291200,2600,32500,9100,0,143000,478400,5,3,2,10,0,0,0,0,0,0,11
10552,21.Aug,1987,70473000,배우자 있음,1,18,91000,70200,141700,104000,11700,58500,477100,4,7,2,13,0,0,0,0,0,0,11
8486,20.Dec,1979,39699400,배우자 있음,1,27,369200,0,67600,10400,3900,26000,477100,9,4,4,17,0,0,0,0,0,0,11
3277,20.Oct,1963,64260300,이혼,1,9,284700,3900,130000,33800,0,22100,474500,7,5,2,14,0,0,0,0,0,0,11
5644,22.Jan,1965,54876900,배우자 있음,1,96,401700,3900,31200,5200,3900,26000,471900,5,7,2,14,0,0,0,1,0,0,11
907,22.Feb,1983,59993700,배우자 있음,1,36,330200,7800,92300,5200,0,35100,470600,5,7,5,17,0,0,0,0,0,0,11
9665,21.Jul,1965,70508100,이혼,1,48,347100,3900,39000,5200,0,74100,469300,5,5,4,14,0,0,0,0,0,0,11
10311,22.Jan,1977,5756400,배우자 있음,1,0,20800,5200,15600,2600,5200,417300,466700,25,0,0,25,0,0,0,0,0,0,11
9214,21.Nov,1999,55498300,배우자 있음,0,48,232700,2600,83200,49400,22100,75400,465400,5,6,1,12,0,0,0,0,0,0,11
10556,22.Aug,1967,71479200,배우자 있음,1,51,224900,16900,170300,41600,3900,7800,465400,6,6,4,16,1,0,0,0,0,0,11
247,21.Feb,1979,47729500,배우자 있음,1,16,223600,13000,162500,27300,16900,20800,464100,7,4,6,17,0,0,0,0,0,1,11
4188,20.Nov,1965,47923200,미혼,1,53,265200,6500,50700,22100,0,115700,460200,5,4,3,12,0,0,0,0,0,1,11
7108,20.Dec,1973,66807000,사별,2,54,266500,26000,61100,29900,2600,72800,458900,5,5,6,16,0,0,0,0,0,0,11
1291,20.Oct,1986,35987900,배우자 있음,1,90,197600,11700,157300,15600,15600,58500,456300,6,4,4,14,0,0,0,0,0,0,11
2625,22.Feb,1962,55389100,미혼,1,30,202800,37700,72800,39000,41600,61100,455000,3,7,2,12,0,0,0,0,0,0,11
3107,22.Jul,1984,92718600,배우자 있음,1,31,157300,31200,161200,31200,19500,54600,455000,4,7,1,12,0,0,0,0,0,0,11
4148,20.Nov,1980,50684400,배우자 있음,3,90,213200,31200,133900,15600,3900,54600,452400,5,6,7,18,0,0,0,0,0,0,11
5389,22.Jan,1972,63596000,배우자 있음,2,93,309400,22100,88400,10400,13000,7800,451100,6,5,3,14,0,0,0,1,0,0,11
615,21.Jun,1968,39659100,배우자 있음,0,29,84500,46800,96200,49400,26000,143000,445900,5,4,1,10,0,0,0,0,0,0,11
9097,22.Jan,1964,59911800,이혼,1,34,317200,10400,41600,9100,2600,65000,445900,3,8,4,15,0,0,0,0,0,0,11
4271,20.Dec,1997,50287900,배우자 있음,1,80,59800,45500,89700,109200,53300,85800,443300,4,6,6,16,0,0,0,0,0,0,11
3409,22.Jan,1992,46940400,미혼,1,68,183300,10400,167700,3900,14300,61100,440700,7,4,3,14,0,0,1,0,0,0,11
2285,21.Aug,1962,47624200,배우자 있음,1,0,276900,11700,98800,5200,3900,39000,435500,5,5,3,13,0,0,0,0,0,0,11
6255,22.Aug,1960,91708500,배우자 있음,1,29,179400,50700,81900,71500,23400,27300,434200,4,7,1,12,0,0,0,0,0,0,11
675,21.Aug,1981,67644200,이혼,2,67,189800,0,120900,9100,16900,94900,431600,4,5,5,14,0,0,0,0,0,0,11
10232,22.Feb,1971,63438700,이혼,1,9,226200,23400,105300,36400,7800,31200,430300,3,7,3,13,0,0,0,0,0,0,11
176,22.Mar,1988,87757800,미혼,1,73,117000,49400,87100,42900,46800,87100,430300,4,6,1,11,0,0,0,0,0,0,11
2308,21.Feb,1962,60754200,배우자 있음,1,40,143000,6500,178100,33800,29900,37700,429000,6,5,2,13,0,0,0,0,0,0,11
10862,20.Nov,1968,39678600,배우자 있음,1,6,232700,10400,107900,24700,14300,33800,423800,1,9,5,15,0,0,0,0,0,0,11
7613,22.Aug,1982,64569700,배우자 있음,1,97,215800,6500,139100,14300,10400,37700,423800,5,6,2,13,0,0,0,0,0,0,11
8216,22.Jan,1980,69889300,배우자 있음,2,7,205400,0,98800,16900,9100,92300,422500,4,3,6,13,0,0,0,0,0,0,11
6878,21.Mar,1962,35647300,사별,0,14,55900,15600,124800,101400,52000,71500,421200,4,6,3,13,0,0,0,0,0,0,11
1381,22.Apr,1990,50066900,미혼,1,20,223600,3900,149500,20800,0,23400,421200,6,5,5,16,0,0,0,0,0,1,11
3406,21.Jan,1972,59785700,미혼,1,97,179400,42900,113100,36400,31200,15600,418600,3,7,4,14,0,0,0,0,0,0,11
8773,21.Sep,1979,74646000,배우자 있음,1,22,364000,0,23400,0,0,31200,418600,5,6,3,14,0,0,0,1,0,0,11
9386,22.Aug,1970,65165100,배우자 있음,1,88,356200,0,27300,5200,7800,19500,416000,5,6,1,12,0,0,0,1,0,0,11
10741,21.Jul,1959,61557600,배우자 있음,1,70,223600,15600,145600,10400,0,19500,414700,6,5,4,15,0,0,0,0,0,0,11
5491,21.Jul,1959,61557600,배우자 있음,1,70,223600,15600,145600,10400,0,19500,414700,6,5,4,15,0,0,0,0,0,0,11
3033,21.Aug,1971,50206000,배우자 있음,0,56,145600,22100,57200,44200,28600,115700,413400,2,3,1,6,0,0,0,0,0,0,11
4119,21.Aug,1971,50206000,배우자 있음,0,56,145600,22100,57200,44200,28600,115700,413400,2,3,1,6,0,0,0,0,0,0,11
7261,21.Mar,1979,44980000,배우자 있음,2,8,258700,42900,78000,10400,3900,19500,413400,5,5,5,15,0,0,0,0,0,1,11
2452,21.Mar,1979,44980000,배우자 있음,2,8,258700,42900,78000,10400,3900,19500,413400,5,5,5,15,0,0,0,0,0,1,11
4939,20.Nov,1954,49088000,배우자 있음,0,20,109200,6500,49400,195000,15600,36400,412100,4,6,2,12,0,0,0,0,0,0,11
8652,20.Nov,1954,49088000,배우자 있음,0,20,109200,6500,49400,195000,15600,36400,412100,4,6,2,12,0,0,0,0,0,0,11
10475,21.Jun,1978,,배우자 있음,1,39,243100,6500,84500,33800,26000,18200,412100,4,6,2,12,0,0,0,0,0,0,11
9360,20.Nov,1990,48152000,배우자 있음,0,41,111800,2600,94900,89700,49400,62400,410800,4,5,1,10,0,0,0,0,0,0,11
5621,21.Mar,1977,63377600,배우자 있음,2,8,94900,74100,130000,92300,19500,0,410800,6,5,5,16,0,0,0,0,0,1,11
326,21.May,1981,66492400,배우자 있음,2,38,305500,7800,58500,10400,11700,15600,409500,5,6,4,15,0,0,0,0,0,0,11
199,21.Apr,1970,58737900,미혼,0,33,284700,3900,78000,15600,11700,15600,409500,4,7,1,12,0,0,0,1,0,0,11
11166,21.May,1969,64581400,배우자 있음,1,81,297700,6500,72800,3900,2600,26000,409500,6,4,2,12,0,0,0,0,0,0,11
9503,20.Nov,1988,36492300,미혼,0,65,50700,42900,169000,53300,33800,57200,406900,5,5,2,12,0,0,0,0,0,0,11
9701,21.Jun,1996,54447900,배우자 있음,1,13,41600,44200,53300,94900,20800,150800,405600,4,3,3,10,0,0,0,0,0,0,11
246,22.Aug,1973,86424000,배우자 있음,2,71,258700,11700,74100,26000,27300,7800,405600,4,7,7,18,0,0,0,0,0,0,11
902,22.May,1988,81892200,배우자 있음,1,74,291200,15600,62400,5200,15600,15600,405600,6,4,1,11,0,0,0,0,0,0,11
10260,21.Nov,1973,58685900,배우자 있음,1,74,262600,6500,96200,14300,6500,18200,404300,6,5,3,14,0,0,0,0,0,0,11
11039,21.Dec,1983,67532400,배우자 있음,1,51,106600,42900,70200,92300,39000,53300,404300,5,4,2,11,0,0,0,0,0,0,11
2262,21.Nov,1973,58685900,배우자 있음,1,74,262600,6500,96200,14300,6500,18200,404300,6,5,3,14,0,0,0,0,0,0,11
940,22.Aug,1995,74230000,미혼,1,9,205400,14300,128700,19500,14300,22100,404300,3,7,2,12,0,0,0,0,0,0,11
8180,22.Feb,1960,77160200,이혼,2,53,302900,2600,68900,3900,6500,18200,403000,6,5,3,14,0,0,0,0,0,0,11
3099,21.May,1978,57547100,이혼,2,48,237900,6500,84500,3900,6500,63700,403000,5,4,5,14,0,0,0,0,0,0,11
4682,22.Jan,1966,67438800,배우자 있음,0,88,128700,35100,132600,36400,62400,7800,403000,2,8,1,11,0,0,0,0,0,0,11
22,21.Mar,1984,60203000,이혼,1,99,240500,2600,114400,19500,6500,18200,401700,6,5,2,13,0,0,0,0,0,0,11
3025,21.Oct,1966,64957100,미혼,1,4,275600,7800,89700,5200,15600,3900,397800,6,5,3,14,0,0,0,0,0,0,11
10951,22.Apr,1976,59394400,배우자 있음,1,20,362700,0,23400,0,0,11700,397800,3,8,2,13,0,0,0,1,0,0,11
8405,21.Dec,1987,88756200,이혼,2,83,175500,32500,66300,29900,32500,59800,396500,4,5,2,11,0,0,0,0,0,0,11
10323,22.Jan,1960,64236900,배우자 있음,1,88,266500,9100,53300,3900,2600,59800,395200,4,5,2,11,0,0,0,0,0,0,11
7373,21.Jan,1960,60593000,이혼,2,8,124800,15600,124800,42900,28600,55900,392600,4,6,6,16,0,0,0,0,0,1,11
4252,22.Jun,1973,57687500,배우자 있음,1,73,276900,6500,36400,9100,9100,53300,391300,4,6,1,11,0,0,0,0,0,0,11
7873,21.Oct,1981,82570800,배우자 있음,2,30,183300,14300,148200,19500,18200,6500,390000,4,7,4,15,0,0,0,0,0,0,11
942,20.Nov,1990,51558000,미혼,1,36,180700,16900,101400,26000,16900,46800,388700,7,3,3,13,0,0,0,0,0,1,11
2471,22.Sep,1973,79926600,배우자 있음,0,39,62400,75400,88400,20800,85800,55900,388700,3,6,1,10,0,0,0,0,0,0,11
6374,21.Aug,1962,48009000,배우자 있음,1,50,289900,2600,40300,0,2600,50700,386100,5,4,5,14,0,0,0,0,0,0,11
8346,20.Nov,1982,41902900,미혼,1,26,179400,19500,45500,32500,14300,93600,384800,6,2,2,10,0,0,1,0,0,1,11
3439,21.Jan,1980,73737300,배우자 있음,2,64,204100,7800,50700,7800,16900,97500,384800,4,5,5,14,0,0,0,0,0,0,11
3388,22.Jan,1975,92097200,이혼,2,16,167700,33800,87100,3900,87100,2600,382200,6,5,5,16,0,0,0,0,0,0,11
5552,21.Aug,1971,63337300,이혼,2,50,105300,23400,146900,61100,16900,27300,380900,4,5,6,15,0,0,0,0,0,0,11
807,22.May,1977,57982600,배우자 있음,2,35,217100,2600,115700,0,0,44200,379600,6,4,6,16,0,0,0,0,0,0,11
368,21.Feb,1982,52063700,배우자 있음,1,61,118300,84500,67600,13000,57200,36400,377000,3,6,3,12,0,0,0,0,0,0,11
4094,20.Nov,1969,78707200,배우자 있음,2,92,261300,2600,55900,3900,6500,45500,375700,5,5,4,14,0,0,0,0,0,0,11
8588,20.Nov,1969,78707200,배우자 있음,2,92,261300,2600,55900,3900,6500,45500,375700,5,5,4,14,0,0,0,0,0,0,11
1377,21.Nov,1962,57916300,사별,1,24,236600,5200,42900,0,0,85800,370500,4,5,2,11,0,0,0,0,0,0,11
5956,22.Jan,1956,58593600,이혼,3,74,187200,2600,128700,9100,2600,39000,369200,6,4,5,15,0,0,0,0,0,0,11
6870,21.Dec,1967,89446500,이혼,1,73,236600,2600,63700,22100,16900,26000,367900,3,7,1,11,0,0,0,0,0,0,11
6404,21.Jun,1977,76592100,배우자 있음,3,10,196300,9100,115700,0,9100,36400,366600,4,6,5,15,0,0,0,0,0,0,11
5290,21.Nov,1972,54016300,배우자 있음,2,51,286000,0,42900,3900,0,29900,362700,5,5,5,15,0,0,0,0,0,0,11
1029,21.Oct,1978,83736900,배우자 있음,1,27,260000,6500,57200,0,13000,26000,362700,5,5,1,11,0,0,0,0,0,0,11
1710,21.Jun,1986,39218400,미혼,1,51,200200,26000,85800,0,15600,35100,362700,6,4,7,17,0,0,0,0,0,0,11
1045,20.Nov,1973,67752100,배우자 있음,1,55,145600,13000,139100,39000,0,26000,362700,5,4,2,11,0,0,0,0,0,0,11
8104,21.Nov,1959,69305600,배우자 있음,0,32,313300,0,15600,0,0,32500,361400,5,5,1,11,0,0,0,0,0,0,11
4619,22.Aug,1953,147854200,미혼,0,9,7800,2600,3900,1300,340600,3900,360100,27,0,0,27,0,0,0,0,0,0,11
4200,22.Sep,1978,57406700,배우자 있음,1,85,217100,2600,80600,31200,16900,9100,357500,4,6,4,14,0,0,0,0,0,0,11
2387,21.May,1960,56908800,배우자 있음,2,9,230100,2600,92300,3900,2600,26000,357500,5,4,6,15,0,0,0,0,0,1,11
2853,22.Jun,1988,67295800,미혼,1,74,78000,66300,113100,7800,26000,66300,357500,4,4,2,10,0,0,0,0,0,0,11
332,21.Jun,1965,62065900,배우자 있음,1,56,257400,2600,55900,0,15600,26000,357500,4,6,3,13,0,0,0,1,0,0,11
8789,22.Apr,1997,76778000,배우자 있음,1,77,45500,52000,144300,46800,52000,15600,356200,3,7,3,13,0,0,0,0,0,0,11
10157,22.Apr,1973,77591800,미혼,1,78,115700,19500,115700,44200,54600,6500,356200,4,6,1,11,0,0,0,0,0,0,11
1717,22.Jul,1996,51671100,미혼,1,43,104000,19500,120900,26000,16900,67600,354900,5,4,3,12,0,0,0,0,0,0,11
8890,22.Aug,1979,85550400,이혼,2,1,201500,9100,104000,16900,9100,13000,353600,5,5,3,13,0,0,0,0,0,0,11
125,21.Aug,1966,69007900,배우자 있음,2,65,279500,9100,42900,3900,0,16900,352300,5,5,6,16,0,0,0,1,0,0,11
7540,22.Aug,1960,65390000,배우자 있음,1,52,185900,19500,78000,31200,29900,6500,351000,2,8,2,12,0,0,0,0,0,0,11
450,21.Oct,1966,55009500,배우자 있음,1,90,87100,19500,104000,22100,14300,104000,351000,1,4,3,8,0,0,0,0,0,0,11
11075,22.Jan,1986,66647100,배우자 있음,2,37,237900,2600,83200,9100,2600,15600,351000,3,5,4,12,0,0,0,0,0,0,11
3846,20.Nov,1982,55324100,배우자 있음,1,98,249600,6500,68900,0,6500,19500,351000,6,4,4,14,0,0,0,0,0,0,11
1764,21.Nov,1983,44141500,미혼,1,92,130000,2600,166400,29900,9100,13000,351000,5,5,4,14,0,0,0,0,0,0,11
7494,21.Apr,1958,55734900,이혼,2,11,271700,0,52000,3900,2600,19500,349700,6,4,4,14,0,0,0,0,0,0,11
9771,21.Jan,1996,30330300,미혼,1,97,135200,26000,131300,31200,19500,6500,349700,5,5,6,16,0,0,0,0,0,0,11
164,21.Jan,1985,37664900,배우자 있음,0,59,267800,0,59800,3900,2600,15600,349700,5,5,2,12,0,0,0,0,0,0,11
7930,21.Nov,1977,34940100,미혼,0,74,131300,16900,98800,26000,23400,52000,348400,3,6,2,11,0,0,0,0,0,0,11
4967,21.Jun,1968,49661300,배우자 있음,1,19,302900,0,29900,0,0,15600,348400,5,5,4,14,0,0,0,0,0,0,11
7409,22.Jan,1978,69143100,배우자 있음,1,66,274300,2600,39000,9100,9100,13000,347100,4,6,2,12,0,0,0,0,0,0,11
1676,22.Jan,1983,55974100,배우자 있음,1,30,276900,2600,57200,0,2600,6500,345800,4,5,4,13,0,0,0,0,0,0,11
4587,21.Oct,1952,58507800,사별,0,90,210600,32500,68900,20800,0,13000,345800,3,7,1,11,0,0,0,0,0,0,11
5991,21.Sep,1957,62595000,배우자 있음,1,24,224900,2600,50700,3900,2600,61100,345800,5,4,3,12,0,0,0,0,0,0,11
3225,21.Jun,1992,54869100,배우자 있음,1,71,150800,14300,93600,3900,22100,59800,344500,4,5,4,13,0,0,1,0,0,1,11
4184,22.Sep,1958,67804100,배우자 있음,1,48,245700,2600,37700,3900,2600,52000,344500,3,5,2,10,0,0,0,0,0,0,11
8143,21.Oct,1993,49307700,미혼,0,49,262600,2600,59800,3900,2600,13000,344500,4,5,2,11,1,0,0,1,0,1,11
4954,22.Apr,1964,62653500,배우자 있음,2,53,137800,35100,88400,67600,9100,6500,344500,4,5,6,15,0,0,0,0,0,0,11
6927,21.Jan,1976,57690100,배우자 있음,2,70,291200,0,39000,0,0,13000,343200,5,5,8,18,0,0,0,0,0,0,11
8070,22.May,1981,70488600,배우자 있음,1,98,258700,15600,40300,3900,15600,9100,343200,3,5,1,9,0,0,0,0,0,0,11
975,21.Aug,1964,70527600,미혼,2,25,231400,5200,33800,10400,5200,57200,343200,4,5,5,14,0,0,0,0,0,0,11
3182,22.Jun,1981,60910200,미혼,2,81,124800,1300,102700,9100,1300,102700,341900,5,3,6,14,0,0,1,0,0,1,11
8151,21.Mar,1998,31562700,배우자 있음,0,6,20800,46800,27300,26000,80600,140400,341900,4,3,1,8,0,0,0,0,0,0,11
7023,21.Feb,1961,60100300,미혼,3,87,245700,2600,71500,0,6500,15600,341900,6,4,4,14,0,0,0,0,0,0,11
10821,21.May,1986,74246900,배우자 있음,2,45,236600,5200,42900,0,2600,54600,341900,4,5,6,15,0,0,0,0,0,0,11
4437,21.Jul,1970,84910800,배우자 있음,2,65,145600,7800,119600,3900,11700,49400,338000,3,5,2,10,0,0,0,0,0,0,11
3712,21.Nov,1967,68031600,이혼,0,63,275600,6500,42900,9100,0,2600,336700,3,6,1,10,0,0,0,1,0,0,11
271,21.Dec,1977,52767000,사별,2,30,200200,0,65000,7800,14300,48100,335400,3,3,5,11,0,0,1,0,0,0,11
7699,21.Dec,1977,52767000,사별,2,30,200200,0,65000,7800,14300,48100,335400,3,3,5,11,0,0,1,0,0,0,11
2404,21.Aug,1984,69366700,배우자 있음,2,4,224900,5200,39000,3900,7800,53300,334100,5,4,4,13,0,0,0,0,0,0,11
10120,22.Jan,1963,50629800,배우자 있음,1,84,150800,7800,106600,7800,7800,53300,334100,3,6,2,11,0,0,0,0,0,0,11
4541,22.Jan,1963,50629800,배우자 있음,1,84,150800,7800,106600,7800,7800,53300,334100,3,6,2,11,0,0,0,0,0,0,11
9905,21.Oct,1960,44296200,배우자 있음,2,69,175500,1300,53300,13000,1300,87100,331500,3,3,5,11,0,0,1,0,0,0,11
10313,21.Jan,1983,62631400,배우자 있음,2,69,206700,5200,58500,7800,2600,49400,330200,5,4,6,15,0,0,0,0,0,0,11
9648,21.Jan,1975,60975200,미혼,2,20,198900,5200,72800,0,11700,40300,328900,5,4,4,13,0,0,0,0,0,0,11
10905,21.Jan,1963,55361800,배우자 있음,2,7,252200,2600,72800,0,0,0,327600,4,6,5,15,0,0,0,0,0,1,11
8910,21.Jan,1963,55361800,배우자 있음,2,7,252200,2600,72800,0,0,0,327600,4,6,5,15,0,0,0,0,0,1,11
